"ID","fixed.acidity","volatile.acidity","citric.acid","residual.sugar","chlorides","free.sulfur.dioxide","total.sulfur.dioxide","density","pH","sulphates","alcohol","quality","type","location","type_numeric"
1734,7.2,0.25,0.28,14.4,0.055,55,205,0.9986,3.12,0.38,9,7,"white","California",4
1735,6.8,0.26,0.32,7,0.041,38,118,0.9939,3.25,0.52,10.8,6,"white","California",4
1737,7.4,0.24,0.26,1.6,0.058,53,150,0.9936,3.18,0.5,9.9,7,"white","California",4
1738,7.7,0.26,0.4,1.1,0.042,9,60,0.9915,2.89,0.5,10.6,5,"white","California",4
1740,6.8,0.24,0.34,5.1,0.038,31,99,0.9921,3.24,0.46,11.8,6,"white","California",4
1741,7.2,0.17,0.34,6.4,0.042,16,111,0.99278,2.99,0.4,10.8,6,"white","California",4
1743,6.9,0.63,0.02,1.9,0.078,18,30,0.99712,3.4,0.75,9.8,5,"red","California",2
1751,7.1,0.31,0.38,1.2,0.036,10,124,0.9924,3.14,0.44,9.9,6,"white","California",4
1752,7.8,0.48,0.68,1.7,0.415,14,32,0.99656,3.09,1.06,9.1,6,"red","California",2
1754,6.5,0.08,0.33,1.9,0.028,23,93,0.991,3.34,0.7,12,7,"white","California",4
1756,7.5,0.38,0.29,12.7,0.05,25,209,0.9986,3.25,0.59,9.3,6,"white","California",4
1759,6.5,0.18,0.26,1.4,0.041,40,141,0.9941,3.34,0.72,9.5,6,"white","California",4
1762,6.2,0.27,0.26,12.1,0.046,43,127,0.9951,3.16,0.37,10.8,6,"white","California",4
1764,10,0.32,0.59,2.2,0.077,3,15,0.9994,3.2,0.78,9.6,5,"red","California",2
1765,6.9,0.4,0.42,6.2,0.066,41,176,0.99552,3.12,0.54,9.4,5,"white","California",4
1766,6.6,0.3,0.45,8,0.038,54,200,0.9956,3.18,0.48,9.5,5,"white","California",4
1769,6.4,0.28,0.44,7.1,0.048,49,179,0.99528,3.15,0.48,9.2,5,"white","California",4
1773,8.5,0.25,0.27,4.7,0.031,31,92,0.9922,3.01,0.33,12,6,"white","California",4
1774,6.2,0.36,0.24,2.2,0.095,19,42,0.9946,3.57,0.57,11.7,6,"red","California",2
1775,6.2,0.3,0.32,1.3,0.054,27,183,0.99266,3.3,0.43,10.1,5,"white","California",4
1776,8.4,0.62,0.12,1.8,0.072,38,46,0.99504,3.38,0.89,11.8,6,"red","California",2
1779,6.4,0.12,0.3,1.1,0.031,37,94,0.98986,3.01,0.56,11.7,6,"white","California",4
1781,6,0.49,0,2.3,0.068,15,33,0.99292,3.58,0.59,12.5,6,"red","California",2
1782,5.8,0.15,0.32,1.2,0.037,14,119,0.99137,3.19,0.5,10.2,6,"white","California",4
1783,10.4,0.33,0.63,2.8,0.084,5,22,0.9998,3.26,0.74,11.2,7,"red","California",2
1784,7.6,0.31,0.27,5.8,0.036,23,109,0.99399,3.34,0.54,11,6,"white","California",4
1787,7.8,0.26,0.49,3.2,0.027,28,87,0.9919,3.03,0.32,11.3,7,"white","California",4
1788,5.6,0.18,0.31,1.5,0.038,16,84,0.9924,3.34,0.58,10.1,6,"white","California",4
1789,6.5,0.36,0.38,10.2,0.028,20,82,0.99274,3.1,0.43,12.1,7,"white","California",4
1790,6.1,0.41,0,1.6,0.063,36,87,0.9914,3.27,0.67,10.8,6,"white","California",4
1791,6.4,0.38,0.24,7.2,0.047,41,151,0.99604,3.11,0.6,9.2,5,"white","California",4
1792,7.5,0.38,0.5,12.8,0.042,57,184,0.9984,3.09,0.46,9,6,"white","California",4
1794,6.4,0.57,0.12,2.3,0.12,25,36,0.99519,3.47,0.71,11.3,7,"red","California",2
1796,7,0.14,0.49,5.9,0.053,22,118,0.9954,3.36,0.36,9.4,6,"white","California",4
1800,8.3,0.24,0.27,2.1,0.03,22,162,0.9914,2.99,0.68,11.9,6,"white","California",4
1804,7.5,0.18,0.31,6.5,0.029,53,160,0.99276,3.03,0.38,10.9,6,"white","California",4
1806,5.8,0.23,0.21,1.5,0.044,21,110,0.99138,3.3,0.57,11,6,"white","California",4
1808,7.2,0.23,0.25,18.8,0.085,19,111,1.00044,3.1,0.51,8.7,5,"white","California",4
1809,8,0.29,0.29,13.2,0.046,26,113,0.9983,3.25,0.37,9.7,6,"white","California",4
1810,6.2,0.29,0.26,13.1,0.046,55,204,0.99745,3.16,0.41,9.6,6,"white","California",4
1811,7.6,0.49,0.33,1.9,0.074,27,85,0.99706,3.41,0.58,9,5,"red","California",2
1815,8.2,0.18,0.38,1.1,0.04,41,92,0.99062,2.88,0.6,12,6,"white","California",4
1816,5.7,0.22,0.22,16.65,0.044,39,110,0.99855,3.24,0.48,9,6,"white","California",4
1819,7.1,0.37,0.3,6.2,0.04,49,139,0.99021,3.17,0.27,13.6,6,"white","California",4
1825,7.2,0.33,0.22,4.5,0.031,10,73,0.99076,2.97,0.52,12.2,7,"white","California",4
1826,7.4,0.26,0.43,6,0.022,22,125,0.9928,3.13,0.55,11.5,6,"white","California",4
1827,6.6,0.22,0.29,14.4,0.046,39,118,0.99834,3.05,0.5,9.1,6,"white","California",4
1828,6.1,0.4,0.31,0.9,0.048,23,170,0.993,3.22,0.77,9.5,6,"white","California",4
1829,8.8,0.17,0.38,1.8,0.04,39,148,0.9942,3.16,0.67,10.2,6,"white","California",4
1830,5.9,0.17,0.28,0.7,0.027,5,28,0.98985,3.13,0.32,10.6,5,"white","California",4
1831,8.5,0.19,0.56,17.3,0.055,47,169,1.00047,3.07,0.67,9.3,6,"white","California",4
1832,7.1,0.21,0.72,1.6,0.167,65,120,0.99324,2.97,0.51,9.2,5,"white","California",4
1833,7.5,0.24,0.31,13.1,0.05,26,180,0.99884,3.05,0.53,9.1,6,"white","California",4
1834,7.1,0.39,0.12,2.1,0.065,14,24,0.99252,3.3,0.53,13.3,6,"red","California",2
1835,7.3,0.23,0.24,0.9,0.031,29,86,0.98926,2.9,0.38,12.2,6,"white","California",4
1837,6.4,0.47,0.4,2.4,0.071,8,19,0.9963,3.56,0.73,10.6,6,"red","California",2
1838,6.7,0.24,0.36,8.4,0.042,42,123,0.99473,3.34,0.52,10.9,6,"white","California",4
1839,7.3,0.32,0.23,13.7,0.05,49,197,0.9985,3.2,0.46,8.7,5,"white","California",4
1840,6.2,0.2,0.31,1,0.031,22,73,0.99035,3.24,0.52,11.3,6,"white","California",4
1841,6.7,0.36,0.28,8.3,0.034,29,81,0.99151,2.96,0.39,12.5,6,"white","California",4
1842,6.1,0.22,0.31,1.4,0.039,40,129,0.99193,3.45,0.59,10.9,5,"white","California",4
1843,8.7,0.41,0.41,6.2,0.078,25,42,0.9953,3.24,0.77,12.6,7,"red","California",2
1844,6.3,0.43,0.32,8.8,0.042,18,106,0.99172,3.28,0.33,12.9,7,"white","California",4
1845,6.7,0.19,0.34,1,0.022,22,94,0.9912,3.23,0.57,11.1,6,"white","California",4
1846,7.3,0.24,0.29,1.2,0.037,37,97,0.9926,3.19,0.7,10.1,6,"white","California",4
1847,9.8,0.51,0.19,3.2,0.081,8,30,0.9984,3.23,0.58,10.5,6,"red","California",2
1849,5.5,0.18,0.22,5.5,0.037,10,86,0.99156,3.46,0.44,12.2,5,"white","California",4
1850,6.6,0.21,0.29,5.35,0.029,43,106,0.99112,2.93,0.43,11.5,7,"white","California",4
1852,6,0.33,0.26,5.1,0.051,16,119,0.99416,3.15,0.41,9.2,5,"white","California",4
1854,8.3,0.3,0.36,10,0.042,33,169,0.9982,3.23,0.51,9.3,6,"white","California",4
1856,10.5,0.24,0.47,2.1,0.066,6,24,0.9978,3.15,0.9,11,7,"red","California",2
1858,6.2,0.35,0.29,7.3,0.044,56,244,0.9956,3.36,0.55,10,6,"white","California",4
1861,6.5,0.28,0.33,15.7,0.053,51,190,0.9978,3.22,0.51,9.7,6,"white","California",4
1862,6.9,0.37,0.23,9.5,0.057,54,166,0.99568,3.23,0.42,10,5,"white","California",4
1863,7.2,0.23,0.39,1.5,0.053,26,106,0.99166,3.18,0.47,11.1,6,"white","California",4
1864,7.2,0.2,0.61,16.2,0.043,14,103,0.9987,3.06,0.36,9.2,6,"white","California",4
1865,5.8,0.23,0.2,2,0.043,39,154,0.99226,3.21,0.39,10.2,6,"white","California",4
1867,7.7,0.46,0.18,3.3,0.054,18,143,0.99392,3.12,0.51,10.8,6,"white","California",4
1868,10,0.69,0.11,1.4,0.084,8,24,0.99578,2.88,0.47,9.7,5,"red","California",2
1869,6.3,0.27,0.29,12.2,0.044,59,196,0.99782,3.14,0.4,8.8,6,"white","California",4
1870,6.6,0.57,0.02,2.1,0.115,6,16,0.99654,3.38,0.69,9.5,5,"red","California",2
1871,8.5,0.23,0.34,1.3,0.035,54,110,0.99176,3.07,0.55,11,7,"white","California",4
1872,7.3,0.33,0.4,6.85,0.038,32,138,0.992,3.03,0.3,11.9,7,"white","California",4
1873,6.5,0.18,0.26,1.4,0.041,40,141,0.9941,3.34,0.72,9.5,6,"white","California",4
1875,6.9,0.38,0.38,13.1,0.112,14,94,0.99792,3.02,0.48,9.2,5,"white","California",4
1877,7.3,0.26,0.31,1.6,0.04,39,173,0.9918,3.19,0.51,11.4,6,"white","California",4
1878,6.7,0.16,0.32,12.5,0.035,18,156,0.99666,2.88,0.36,9,6,"white","California",4
1879,8.3,0.76,0.29,4.2,0.075,12,16,0.9965,3.45,0.68,11.5,6,"red","California",2
1882,6.3,0.34,0.31,6,0.02,18,68,0.98981,3.22,0.29,13.4,7,"white","California",4
1883,7,0.23,0.26,7.2,0.041,21,90,0.99509,3.22,0.55,9.5,6,"white","California",4
1884,8,0.59,0.16,1.8,0.065,3,16,0.9962,3.42,0.92,10.5,7,"red","California",2
1885,6.7,0.27,0.69,1.2,0.176,36,106,0.99288,2.96,0.43,9.2,6,"white","California",4
1887,7.3,0.14,0.49,1.1,0.038,28,99,0.9928,3.2,0.72,10.6,6,"white","California",4
1888,7,0.24,0.3,4.2,0.04,41,213,0.9927,3.28,0.49,11.8,6,"white","California",4
1889,8.1,0.25,0.38,3.8,0.051,18,129,0.9928,3.21,0.38,11.5,6,"white","California",4
1890,7.5,0.25,0.32,8.2,0.024,53,209,0.99563,3.12,0.46,10.8,6,"white","California",4
1891,6.1,0.41,0.14,10.4,0.037,18,119,0.996,3.38,0.45,10,5,"white","California",4
1893,6.6,0.25,0.51,8,0.047,61,189,0.99604,3.22,0.49,9.2,5,"white","California",4
1898,6.7,0.31,0.3,2.1,0.038,18,130,0.9928,3.36,0.63,10.6,6,"white","California",4
1899,6.8,0.19,0.32,7.6,0.049,37,107,0.99332,3.12,0.44,10.7,7,"white","California",4
1900,6.5,0.18,0.41,14.2,0.039,47,129,0.99678,3.28,0.72,10.3,7,"white","California",4
1901,10,0.26,0.54,1.9,0.083,42,74,0.99451,2.98,0.63,11.8,8,"red","California",2
1902,6.2,0.35,0.2,18.1,0.069,33,158,0.99908,3.15,0.5,8.8,6,"white","California",4
1903,6.4,0.3,0.36,2,0.052,18,141,0.99273,3.38,0.53,10.5,6,"white","California",4
1904,7.8,0.28,0.32,9,0.036,34,115,0.9952,3.17,0.39,10.3,7,"white","California",4
1905,5.8,0.2,0.34,1,0.035,40,86,0.98993,3.5,0.42,11.7,5,"white","California",4
1906,6.8,0.22,0.32,5.9,0.054,40,152,0.9938,3.2,0.57,10.8,6,"white","California",4
1908,5.9,0.23,0.24,3.8,0.038,61,152,0.99139,3.31,0.5,11.3,7,"white","California",4
1909,7.8,0.46,0.26,1.9,0.088,23,53,0.9981,3.43,0.74,9.2,6,"red","California",2
1910,6,0.26,0.32,3.8,0.029,48,180,0.99011,3.15,0.34,12,6,"white","California",4
1911,6.4,0.29,0.24,3.2,0.037,31,95,0.98942,2.9,0.66,12.6,7,"white","California",4
1912,5.8,0.23,0.31,3.5,0.044,35,158,0.98998,3.19,0.37,12.1,7,"white","California",4
1913,6.2,0.28,0.57,1,0.043,50,92,0.99004,3.17,0.36,11.5,6,"white","California",4
1916,7.9,0.18,0.33,1.2,0.033,20,72,0.9922,3.12,0.38,10.5,7,"white","California",4
1917,7.2,0.15,0.38,1.2,0.038,18,110,0.9917,3.19,0.43,11.1,6,"white","California",4
1919,6.4,0.29,0.21,9.65,0.041,36,119,0.99334,2.99,0.34,10.93333333,6,"white","California",4
1920,6.6,0.31,0.28,1.4,0.035,28,107,0.98836,3,0.4,13.2,6,"white","California",4
1921,8.2,0.35,0.33,2.4,0.076,11,47,0.99599,3.27,0.81,11,6,"red","California",2
1922,6.5,0.32,0.45,7.7,0.022,31,97,0.99134,3.2,0.7,12.7,7,"white","California",4
1923,6.5,0.16,0.34,1.4,0.029,29,133,0.99108,3.33,0.64,11.5,7,"white","California",4
1925,6.6,0.23,0.32,1.7,0.024,26,102,0.99084,3.29,0.6,11.8,6,"white","California",4
1926,6.3,0.2,0.37,11.8,0.045,58,130,0.99519,3.2,0.35,10.8,5,"white","California",4
1928,7.4,0.36,0.3,1.8,0.074,17,24,0.99419,3.24,0.7,11.4,8,"red","California",2
1929,8.3,0.26,0.42,2,0.08,11,27,0.9974,3.21,0.8,9.4,6,"red","California",2
1930,6.7,0.29,0.45,14.3,0.054,30,181,0.99869,3.14,0.57,9.1,5,"white","California",4
1932,6.4,0.23,0.33,1.15,0.044,15.5,217.5,0.992,3.33,0.44,11,6,"white","California",4
1933,8.9,0.12,0.45,1.8,0.075,10,21,0.99552,3.41,0.76,11.9,7,"red","California",2
1936,5.7,0.25,0.26,12.5,0.049,52.5,106,0.99691,3.08,0.45,9.4,6,"white","California",4
1937,6.4,0.2,0.15,6.6,0.046,26,113,0.99408,2.99,0.58,9.9,6,"white","California",4
1938,6,0.34,0.32,3.8,0.044,13,116,0.99108,3.39,0.44,11.8,7,"white","California",4
1939,9.9,0.53,0.57,2.4,0.093,30,52,0.9971,3.19,0.76,11.6,7,"red","California",2
1940,7,0.2,0.33,4.7,0.03,25,76,0.99202,2.88,0.54,10.5,6,"white","California",4
1941,7.3,0.2,0.44,1.4,0.045,21,98,0.9924,3.15,0.46,10,7,"white","California",4
1942,7.2,0.37,0.4,11.6,0.032,34,214,0.9963,3.1,0.51,9.8,6,"white","California",4
1943,7.3,0.25,0.41,1.8,0.037,52,165,0.9911,3.29,0.39,12.2,7,"white","California",4
1944,6.6,0.35,0.35,6,0.063,31,150,0.99537,3.1,0.47,9.4,6,"white","California",4
1946,7.4,0.17,0.29,1.4,0.047,23,107,0.9939,3.52,0.65,10.4,6,"white","California",4
1947,5.7,0.39,0.25,4.9,0.033,49,113,0.98966,3.26,0.58,13.1,7,"white","California",4
1948,7.4,0.19,0.31,14.5,0.045,39,193,0.9986,3.1,0.5,9.2,6,"white","California",4
1949,6.1,0.34,0.46,4.7,0.029,21,94,0.991,3.29,0.62,12.3,6,"white","California",4
1950,6.7,0.34,0.26,1.9,0.038,58,138,0.9893,3,0.47,12.2,7,"white","California",4
1951,6.5,0.18,0.33,1.4,0.029,35,138,0.99114,3.36,0.6,11.5,7,"white","California",4
1952,7,0.36,0.35,2.5,0.048,67,161,0.99146,3.05,0.56,11.1,6,"white","California",4
1955,7.7,0.46,0.18,3.3,0.054,18,143,0.99392,3.12,0.51,10.8,6,"white","California",4
1956,8,0.57,0.39,3.9,0.034,22,122,0.9917,3.29,0.67,12.8,7,"white","California",4
1958,7.2,0.58,0.27,5.8,0.032,40,118,0.99088,3.17,0.53,13,7,"white","California",4
1962,12.8,0.3,0.74,2.6,0.095,9,28,0.9994,3.2,0.77,10.8,7,"red","California",2
1968,7.4,0.31,0.26,8.6,0.048,47,206,0.9964,3.26,0.36,9.1,5,"white","California",4
1969,7,0.29,0.54,10.7,0.046,59,234,0.9966,3.05,0.61,9.5,5,"white","California",4
1970,7.3,0.21,0.29,1.6,0.034,29,118,0.9917,3.3,0.5,11,8,"white","California",4
1971,6.4,0.24,0.26,8.2,0.054,47,182,0.99538,3.12,0.5,9.5,5,"white","California",4
1972,8.9,0.26,0.33,8.1,0.024,47,202,0.99558,3.13,0.46,10.8,6,"white","California",4
1973,6.6,0.22,0.28,4.9,0.042,51,180,0.9952,3.3,0.75,9.5,6,"white","California",4
1977,7.2,0.23,0.38,14.3,0.058,55,194,0.9979,3.09,0.44,9,6,"white","California",4
1978,8.4,0.23,0.49,7.8,0.035,22,95,0.9935,3.04,0.34,12,6,"white","California",4
1979,6.8,0.29,0.49,1.4,0.142,52,148,0.9937,3.08,0.49,9,6,"white","California",4
1980,7.1,0.26,0.32,16.2,0.044,31,170,0.99644,3.17,0.37,11.2,5,"white","California",4
1981,6.4,0.28,0.29,1.6,0.052,34,127,0.9929,3.48,0.56,10.5,7,"white","California",4
1982,7.3,0.26,0.3,9.3,0.05,35,154,0.99581,3.21,0.5,10.4,6,"white","California",4
1983,7.4,0.19,0.49,6.7,0.037,15,110,0.9938,3.2,0.38,11,7,"white","California",4
1989,5.6,0.41,0.22,7.1,0.05,44,154,0.9931,3.3,0.4,10.5,5,"white","California",4
1990,6.7,0.24,0.37,11.3,0.043,64,173,0.99632,3.08,0.53,9.9,6,"white","California",4
1991,6.8,0.19,0.71,17.5,0.042,21,114,0.99784,2.85,0.5,9.5,6,"white","California",4
1992,7.8,0.15,0.34,1.1,0.035,31,93,0.99096,3.07,0.72,11.3,7,"white","California",4
1994,6.3,0.36,0.5,8.3,0.053,51,202,0.9955,3.2,0.51,9.6,6,"white","California",4
1995,7.4,0.19,0.3,12.8,0.053,48.5,229,0.9986,3.14,0.49,9.1,7,"white","California",4
1996,7,0.24,0.36,2.8,0.034,22,112,0.99,3.19,0.38,12.6,8,"white","California",4
1997,5.7,0.4,0.35,5.1,0.026,17,113,0.99052,3.18,0.67,12.4,6,"white","California",4
2000,5.9,0.24,0.12,1.4,0.035,60,247,0.99358,3.34,0.44,9.6,6,"white","California",4
2001,6.8,0.27,0.3,13,0.047,69,160,0.99705,3.16,0.5,9.6,6,"white","California",4
2002,7,0.2,0.38,8.1,0.05,42,173,0.99585,3.3,0.54,9.8,6,"white","California",4
2003,8.3,0.25,0.49,16.8,0.048,50,228,1.0001,3.03,0.52,9.2,6,"white","California",4
2008,12,0.39,0.66,3,0.093,12,30,0.9996,3.18,0.63,10.8,7,"red","California",2
2009,8.7,0.23,0.32,13.4,0.044,35,169,0.99975,3.12,0.47,8.8,7,"white","California",4
2011,7.8,0.25,0.34,13.7,0.044,66,184,0.99976,3.22,0.75,8.9,5,"white","California",4
2012,7.9,0.28,0.41,4.9,0.058,31,153,0.9966,3.27,0.51,9.7,6,"white","California",4
2013,6.4,0.145,0.49,5.4,0.048,54,164,0.9946,3.56,0.44,10.8,6,"none","California",1
2014,6.5,0.15,0.44,12.6,0.052,65,158,0.99688,3.26,0.7,10.3,7,"none","California",1
2018,7.2,0.2,0.31,10,0.054,49,165,0.997,3.4,0.42,9.9,6,"white","California",4
2019,7.7,0.39,0.28,4.9,0.035,36,109,0.9918,3.19,0.58,12.2,7,"white","California",4
2020,6.2,0.36,0.22,5.25,0.038,44,145,0.99184,3.22,0.4,11.2,6,"white","California",4
2021,7.9,0.42,0.49,8.2,0.056,32,164,0.9965,3.29,0.6,11.2,7,"white","California",4
2022,7.8,0.54,0.26,2,0.088,23,48,0.9981,3.41,0.74,9.2,6,"red","California",2
2025,6.2,0.2,0.25,15,0.055,8,120,0.99767,3.19,0.53,9.6,6,"white","California",4
2026,6.6,0.19,0.43,10.9,0.045,53,154,0.99752,3.52,0.77,10.4,6,"white","California",4
2027,6.6,0.855,0.02,2.4,0.062,15,23,0.99627,3.54,0.6,11,6,"red","California",2
2031,6.7,0.12,0.36,2.3,0.039,43,125,0.99229,3.07,0.67,10.1,7,"white","California",4
2032,11.7,0.28,0.47,1.7,0.054,17,32,0.99686,3.15,0.67,10.6,7,"red","California",2
2033,5.3,0.58,0.07,6.9,0.043,34,149,0.9944,3.34,0.57,9.7,5,"white","California",4
2034,6.3,0.37,0.28,6.3,0.034,45,152,0.9921,3.29,0.46,11.6,7,"white","California",4
2037,6.4,0.24,0.32,0.95,0.041,23,131,0.99033,3.25,0.35,11.8,5,"white","California",4
2038,8.9,0.32,0.31,2,0.088,12,19,0.9957,3.17,0.55,10.4,6,"red","California",2
2039,6.9,0.3,0.3,1.3,0.053,24,186,0.99361,3.29,0.54,9.9,4,"white","California",4
2040,4.9,0.235,0.27,11.75,0.03,34,118,0.9954,3.07,0.5,9.4,6,"white","California",4
2041,7.4,0.19,0.31,14.5,0.045,39,193,0.9986,3.1,0.5,9.2,6,"white","California",4
2042,5.5,0.3,0.25,1.9,0.029,33,118,0.98972,3.36,0.66,12.5,6,"white","California",4
2044,7.3,0.18,0.29,1.2,0.044,12,143,0.9918,3.2,0.48,11.3,7,"white","California",4
2046,7.2,0.62,0.01,2.3,0.065,8,46,0.99332,3.32,0.51,11.8,6,"red","California",2
2047,6.3,0.41,0.3,3.2,0.03,49,164,0.9927,3.53,0.79,11.7,7,"white","California",4
2048,7.2,0.19,0.31,6.3,0.034,17,103,0.99305,3.15,0.52,11.4,7,"white","California",4
2051,6.8,0.25,0.28,5,0.035,42,126,0.99048,3.12,0.38,12.6,7,"white","California",4
2054,6.8,0.27,0.3,13,0.047,69,160,0.99705,3.16,0.5,9.6,6,"white","California",4
2055,7.2,0.2,0.3,2,0.039,43,188,0.9911,3.3,0.41,12,6,"white","California",4
2056,6.9,0.16,0.37,1.8,0.034,36,95,0.98952,2.93,0.59,12,6,"white","California",4
2059,7,0.15,0.28,14.7,0.051,29,149,0.99792,2.96,0.39,9,7,"white","California",4
2060,8.3,0.2,0.35,0.9,0.05,12,74,0.992,3.13,0.38,10.5,6,"white","California",4
2061,7.6,0.2,0.39,2.6,0.044,30,180,0.9941,3.46,0.44,10.8,7,"white","California",4
2062,6.8,0.64,0,2.7,0.123,15,33,0.99538,3.44,0.63,11.3,6,"red","California",2
2065,7.3,0.25,0.28,1.5,0.043,19,113,0.99338,3.38,0.56,10.1,6,"white","California",4
2067,7.1,0.37,0.3,6.2,0.04,49,139,0.99021,3.17,0.27,13.6,6,"white","California",4
2071,5.8,0.14,0.15,6.1,0.042,27,123,0.99362,3.06,0.6,9.9,6,"white","California",4
2074,7.9,0.18,0.36,5.9,0.058,31,132,0.995,3.25,0.52,10.9,6,"white","California",4
2075,6.9,0.24,0.4,15.4,0.052,81,198,0.9986,3.2,0.69,9.4,5,"white","California",4
2076,6.2,0.35,0.31,2.6,0.036,37,92,0.98938,3.27,0.53,12.8,7,"white","California",4
2077,7.2,0.24,0.29,2.2,0.037,37,102,0.992,3.27,0.64,11,7,"white","California",4
2080,5.7,0.32,0.18,1.4,0.029,26,104,0.9906,3.44,0.37,11,6,"white","California",4
2084,10.6,0.34,0.49,3.2,0.078,20,78,0.9992,3.19,0.7,10,6,"red","California",2
2086,6.2,0.36,0.38,3.2,0.031,20,89,0.98956,3.06,0.33,12,7,"white","California",4
2089,6.2,0.3,0.49,11.2,0.058,68,215,0.99656,3.19,0.6,9.4,6,"white","California",4
2090,6.4,0.23,0.35,4.6,0.039,43,147,0.99216,3.18,0.4,11,7,"white","California",4
2091,7.4,0.38,0.34,8.3,0.052,44,168,0.99627,3.11,0.52,9.2,5,"white","California",4
2092,8.5,0.18,0.3,1.1,0.028,34,95,0.99272,2.83,0.36,10,4,"white","California",4
2095,8.8,0.19,0.3,5,0.028,34,120,0.99242,2.94,0.47,11.2,5,"white","California",4
2097,6.8,0.67,0,1.9,0.08,22,39,0.99701,3.4,0.74,9.7,5,"red","California",2
2098,8.4,0.22,0.3,8.9,0.024,17,118,0.99456,2.99,0.34,10.5,6,"white","California",4
2101,6.2,0.25,0.54,7,0.046,58,176,0.99454,3.19,0.7,10.4,5,"white","California",4
2102,7.8,0.28,0.34,1.6,0.028,32,118,0.9901,3,0.38,12.1,7,"white","California",4
2103,5.8,0.22,0.3,1.1,0.047,36,131,0.992,3.26,0.45,10.4,5,"white","California",4
2104,7.2,0.32,0.3,8.25,0.02,14,104,0.99362,2.99,0.44,11.4,6,"white","California",4
2105,6.3,0.33,0.2,17.9,0.066,36,161,0.9991,3.14,0.51,8.8,5,"white","California",4
2107,7.3,0.28,0.42,14.4,0.04,49,173,0.9994,3.28,0.82,9,7,"white","California",4
2109,7.3,0.26,0.31,1.6,0.04,39,173,0.9918,3.19,0.51,11.4,6,"white","California",4
2110,7.4,0.16,0.3,1.4,0.064,34,166,0.99136,3.11,0.42,11.43333333,6,"white","California",4
2112,6.6,0.36,0.29,1.6,0.021,24,85,0.98965,3.41,0.61,12.4,9,"white","California",4
2114,6.5,0.33,0.3,3.8,0.036,34,88,0.99028,3.25,0.63,12.5,7,"white","California",4
2116,6.8,0.16,0.4,2.3,0.037,18,102,0.9923,3.49,0.42,11.4,7,"white","California",4
2120,6,0.27,0.4,1.7,0.021,18,82,0.9891,3.24,0.95,13.13333333,6,"white","California",4
2122,7.5,0.23,0.49,7.7,0.049,61,209,0.9941,3.14,0.3,11.1,7,"white","California",4
2123,6.1,0.26,0.28,1.7,0.043,24,98,0.98918,3.14,0.44,12.5,6,"white","California",4
2125,6.3,0.24,0.35,2.3,0.039,43,109,0.99056,3.34,0.44,11.8,6,"white","California",4
2126,6.8,0.37,0.28,4,0.03,29,79,0.99,3.23,0.46,12.4,7,"white","California",4
2127,7.3,0.29,0.3,13,0.043,46,238,0.9986,3.06,0.41,8.7,6,"white","California",4
2128,6.3,0.22,0.27,4.5,0.036,81,157,0.9928,3.05,0.76,10.7,7,"white","California",4
2129,6.8,0.32,0.33,0.7,0.027,15,66,0.9899,3.11,0.31,11.8,6,"white","California",4
2130,6.1,0.27,0.33,2.2,0.021,26,117,0.9886,3.12,0.3,12.5,6,"white","California",4
2131,6.9,0.18,0.36,1.3,0.036,40,117,0.9934,3.27,0.95,9.5,7,"white","California",4
2132,6.9,0.19,0.49,6.6,0.036,49,172,0.9932,3.2,0.27,11.5,6,"white","California",4
2133,9.5,0.46,0.24,2.7,0.092,14,44,0.998,3.12,0.74,10,6,"red","California",2
2134,9.1,0.4,0.57,4.6,0.08,6,20,0.99652,3.28,0.57,12.5,6,"red","California",2
2135,6.1,0.17,0.29,1.1,0.041,32,92,0.99036,3.26,0.57,11.2,6,"white","California",4
2136,9.5,0.78,0.22,1.9,0.077,6,32,0.9988,3.26,0.56,10.6,6,"red","California",2
2137,6.3,0.35,0.3,5.7,0.035,8,97,0.9927,3.27,0.41,11,7,"white","California",4
2138,6.9,0.34,0.3,4.7,0.029,34,148,0.99165,3.36,0.49,12.3,7,"white","California",4
2140,6.6,0.21,0.29,5.35,0.029,43,106,0.99112,2.93,0.43,11.5,7,"white","California",4
2141,6,0.32,0.32,4.8,0.041,40,186,0.99235,3.22,0.54,11,6,"white","California",4
2143,7.7,0.24,0.3,1.4,0.041,15,102,0.9929,3.26,0.53,10.4,6,"white","California",4
2145,5.9,0.12,0.28,1.4,0.037,36,83,0.99074,3.33,0.42,10.9,7,"white","California",4
2150,6.8,0.18,0.28,1.1,0.027,32,112,0.99089,3.15,0.45,11,7,"white","California",4
2151,6.4,0.24,0.25,20.2,0.083,35,157,0.99976,3.17,0.5,9.1,5,"white","California",4
2152,7.2,0.29,0.4,7.6,0.024,56,177,0.9928,3.04,0.32,11.5,6,"white","California",4
2153,8.3,0.49,0.43,2.5,0.036,32,116,0.9944,3.23,0.47,10.7,6,"white","California",4
2154,6.8,0.18,0.35,5.4,0.054,53,143,0.99287,3.1,0.54,11,7,"white","California",4
2155,6.5,0.36,0.31,4.1,0.061,20,134,0.99475,3.18,0.45,9,6,"white","California",4
2156,7.5,0.19,0.49,1.6,0.047,42,140,0.9932,3.4,0.47,10.7,6,"white","California",4
2158,7.6,0.26,0.32,1.3,0.048,23,76,0.9903,2.96,0.46,12,6,"white","California",4
2159,7.8,0.3,0.74,1.8,0.033,33,156,0.991,3.29,0.52,12.8,6,"white","California",4
