ID,fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,quality,type,location,type_numeric
1724,0.228813559,0.245098039,0.180722892,0.100323625,0.066502463,0.297297297,0.276094276,0.136696852,0.410852713,0.359649123,0.743801653,7,WHITE,CALIFORNIA,3
1725,0.237288136,0.12745098,0.180722892,0.297734628,0.078817734,0.567567568,0.565656566,0.340232859,0.271317829,0.245614035,0.347107438,6,WHITE,CALIFORNIA,3
1726,0.228813559,0.264705882,0.228915663,0.216828479,0.066502463,0.171171171,0.63973064,0.431651574,0.581395349,0.228070175,0.181818182,6,WHITE,CALIFORNIA,3
1728,0.389830508,0.078431373,0.198795181,0.025889968,0.0591133,0.135135135,0.30976431,0.297110824,0.325581395,0.175438596,0.280991736,6,WHITE,CALIFORNIA,3
1730,0.423728814,0.117647059,0.259036145,0.462783172,0.108374384,0.531531532,0.599326599,0.590340664,0.434108527,0.5,0.132231405,6,WHITE,CALIFORNIA,3
1731,0.186440678,0.117647059,0.156626506,0.197411003,0.098522167,0.189189189,0.292929293,0.245364381,0.333333333,0.175438596,0.495867769,6,WHITE,CALIFORNIA,3
1733,0.194915254,0.18627451,0.15060241,0.035598706,0.078817734,0.072072072,0.346801347,0.249676585,0.279069767,0.280701754,0.165289256,5,WHITE,CALIFORNIA,3
1734,0.288135593,0.166666667,0.168674699,0.443365696,0.113300493,0.486486486,0.67003367,0.495472186,0.310077519,0.140350877,0.165289256,7,WHITE,CALIFORNIA,3
1735,0.254237288,0.176470588,0.192771084,0.203883495,0.078817734,0.333333333,0.377104377,0.29279862,0.410852713,0.263157895,0.462809917,6,WHITE,CALIFORNIA,3
1737,0.305084746,0.156862745,0.156626506,0.029126214,0.120689655,0.468468468,0.484848485,0.279862009,0.356589147,0.245614035,0.314049587,7,WHITE,CALIFORNIA,3
1738,0.330508475,0.176470588,0.240963855,0.012944984,0.081280788,0.072072072,0.181818182,0.189305735,0.131782946,0.245614035,0.429752066,5,WHITE,CALIFORNIA,3
1740,0.254237288,0.156862745,0.204819277,0.142394822,0.071428571,0.27027027,0.313131313,0.215178956,0.403100775,0.210526316,0.628099174,6,WHITE,CALIFORNIA,3
1741,0.288135593,0.088235294,0.204819277,0.184466019,0.081280788,0.135135135,0.353535354,0.24450194,0.209302326,0.157894737,0.462809917,6,WHITE,CALIFORNIA,3
1743,0.262711864,0.539215686,0.012048193,0.038834951,0.169950739,0.153153153,0.080808081,0.431651574,0.527131783,0.464912281,0.297520661,5,RED,CALIFORNIA,2
1751,0.279661017,0.225490196,0.228915663,0.01618123,0.066502463,0.081081081,0.397306397,0.228115567,0.325581395,0.192982456,0.314049587,6,WHITE,CALIFORNIA,3
1752,0.338983051,0.392156863,0.409638554,0.03236246,1,0.117117117,0.087542088,0.407503234,0.286821705,0.736842105,0.181818182,6,RED,CALIFORNIA,2
1754,0.228813559,0,0.198795181,0.038834951,0.04679803,0.198198198,0.292929293,0.167744718,0.480620155,0.421052632,0.661157025,7,WHITE,CALIFORNIA,3
1756,0.313559322,0.294117647,0.174698795,0.388349515,0.100985222,0.216216216,0.683501684,0.495472186,0.410852713,0.324561404,0.214876033,6,WHITE,CALIFORNIA,3
1759,0.228813559,0.098039216,0.156626506,0.022653722,0.078817734,0.351351351,0.454545455,0.301423027,0.480620155,0.438596491,0.247933884,6,WHITE,CALIFORNIA,3
1762,0.203389831,0.18627451,0.156626506,0.368932039,0.091133005,0.378378378,0.407407407,0.344545063,0.341085271,0.131578947,0.462809917,6,WHITE,CALIFORNIA,3
1764,0.525423729,0.235294118,0.355421687,0.048543689,0.167487685,0.018018018,0.03030303,0.529969815,0.372093023,0.49122807,0.26446281,5,RED,CALIFORNIA,2
1765,0.262711864,0.31372549,0.253012048,0.177993528,0.140394089,0.36036036,0.572390572,0.362656317,0.310077519,0.280701754,0.231404959,5,WHITE,CALIFORNIA,3
1766,0.237288136,0.215686275,0.271084337,0.236245955,0.071428571,0.477477477,0.653198653,0.36610608,0.356589147,0.228070175,0.247933884,5,WHITE,CALIFORNIA,3
1769,0.220338983,0.196078431,0.265060241,0.207119741,0.096059113,0.432432432,0.582491582,0.352307029,0.333333333,0.228070175,0.198347107,5,WHITE,CALIFORNIA,3
1773,0.398305085,0.166666667,0.162650602,0.129449838,0.054187192,0.27027027,0.28956229,0.21949116,0.224806202,0.096491228,0.661157025,6,WHITE,CALIFORNIA,3
1774,0.203389831,0.274509804,0.144578313,0.048543689,0.21182266,0.162162162,0.121212121,0.322984045,0.658914729,0.307017544,0.611570248,6,RED,CALIFORNIA,2
1775,0.203389831,0.215686275,0.192771084,0.019417476,0.110837438,0.234234234,0.595959596,0.239327296,0.449612403,0.184210526,0.347107438,5,WHITE,CALIFORNIA,3
1776,0.389830508,0.529411765,0.072289157,0.035598706,0.155172414,0.333333333,0.134680135,0.34195774,0.511627907,0.587719298,0.628099174,6,RED,CALIFORNIA,2
1779,0.220338983,0.039215686,0.180722892,0.012944984,0.054187192,0.324324324,0.296296296,0.118585597,0.224806202,0.298245614,0.611570248,6,WHITE,CALIFORNIA,3
1781,0.186440678,0.401960784,0,0.051779935,0.145320197,0.126126126,0.090909091,0.250539025,0.666666667,0.324561404,0.743801653,6,RED,CALIFORNIA,2
1782,0.169491525,0.068627451,0.192771084,0.01618123,0.068965517,0.117117117,0.38047138,0.183699871,0.364341085,0.245614035,0.363636364,6,WHITE,CALIFORNIA,3
1783,0.559322034,0.245098039,0.379518072,0.067961165,0.184729064,0.036036036,0.053872054,0.547218629,0.418604651,0.456140351,0.52892562,7,RED,CALIFORNIA,2
1784,0.322033898,0.225490196,0.162650602,0.165048544,0.066502463,0.198198198,0.346801347,0.296679603,0.480620155,0.280701754,0.495867769,6,WHITE,CALIFORNIA,3
1787,0.338983051,0.176470588,0.295180723,0.080906149,0.044334975,0.243243243,0.272727273,0.206554549,0.240310078,0.087719298,0.545454545,7,WHITE,CALIFORNIA,3
1788,0.152542373,0.098039216,0.186746988,0.025889968,0.071428571,0.135135135,0.262626263,0.228115567,0.480620155,0.315789474,0.347107438,6,WHITE,CALIFORNIA,3
1789,0.228813559,0.274509804,0.228915663,0.307443366,0.04679803,0.171171171,0.255892256,0.242777059,0.294573643,0.184210526,0.67768595,7,WHITE,CALIFORNIA,3
1790,0.194915254,0.323529412,0,0.029126214,0.133004926,0.315315315,0.272727273,0.184993532,0.426356589,0.394736842,0.462809917,6,WHITE,CALIFORNIA,3
1791,0.220338983,0.294117647,0.144578313,0.210355987,0.093596059,0.36036036,0.488215488,0.385079776,0.302325581,0.333333333,0.198347107,5,WHITE,CALIFORNIA,3
1792,0.313559322,0.294117647,0.301204819,0.391585761,0.081280788,0.504504505,0.599326599,0.486847779,0.286821705,0.210526316,0.165289256,6,WHITE,CALIFORNIA,3
1794,0.220338983,0.480392157,0.072289157,0.051779935,0.273399015,0.216216216,0.101010101,0.348426046,0.581395349,0.429824561,0.545454545,7,RED,CALIFORNIA,2
1796,0.271186441,0.058823529,0.295180723,0.16828479,0.108374384,0.189189189,0.377104377,0.357481673,0.496124031,0.122807018,0.231404959,6,WHITE,CALIFORNIA,3
1800,0.381355932,0.156862745,0.162650602,0.045307443,0.051724138,0.189189189,0.525252525,0.184993532,0.209302326,0.403508772,0.644628099,6,WHITE,CALIFORNIA,3
1804,0.313559322,0.098039216,0.186746988,0.187702265,0.049261084,0.468468468,0.518518519,0.2436395,0.240310078,0.140350877,0.479338843,6,WHITE,CALIFORNIA,3
1806,0.169491525,0.147058824,0.126506024,0.025889968,0.086206897,0.18018018,0.35016835,0.184131091,0.449612403,0.307017544,0.495867769,6,WHITE,CALIFORNIA,3
1808,0.288135593,0.147058824,0.15060241,0.585760518,0.187192118,0.162162162,0.353535354,0.574816731,0.294573643,0.254385965,0.115702479,5,WHITE,CALIFORNIA,3
1809,0.355932203,0.205882353,0.174698795,0.404530744,0.091133005,0.225225225,0.36026936,0.482535576,0.410852713,0.131578947,0.280991736,6,WHITE,CALIFORNIA,3
1810,0.203389831,0.205882353,0.156626506,0.401294498,0.091133005,0.486486486,0.666666667,0.445881846,0.341085271,0.166666667,0.26446281,6,WHITE,CALIFORNIA,3
1811,0.322033898,0.401960784,0.198795181,0.038834951,0.160098522,0.234234234,0.265993266,0.429064252,0.534883721,0.315789474,0.165289256,5,RED,CALIFORNIA,2
1815,0.372881356,0.098039216,0.228915663,0.012944984,0.07635468,0.36036036,0.28956229,0.151358344,0.124031008,0.333333333,0.661157025,6,WHITE,CALIFORNIA,3
1816,0.161016949,0.137254902,0.13253012,0.51618123,0.086206897,0.342342342,0.35016835,0.493316085,0.403100775,0.228070175,0.165289256,6,WHITE,CALIFORNIA,3
1819,0.279661017,0.284313725,0.180722892,0.177993528,0.07635468,0.432432432,0.447811448,0.13367831,0.348837209,0.043859649,0.925619835,6,WHITE,CALIFORNIA,3
1825,0.288135593,0.245098039,0.13253012,0.122977346,0.054187192,0.081081081,0.225589226,0.157395429,0.19379845,0.263157895,0.694214876,7,WHITE,CALIFORNIA,3
1826,0.305084746,0.176470588,0.259036145,0.171521036,0.032019704,0.189189189,0.400673401,0.245364381,0.317829457,0.289473684,0.578512397,6,WHITE,CALIFORNIA,3
1827,0.237288136,0.137254902,0.174698795,0.443365696,0.091133005,0.342342342,0.377104377,0.484260457,0.255813953,0.245614035,0.181818182,6,WHITE,CALIFORNIA,3
1828,0.194915254,0.31372549,0.186746988,0.006472492,0.096059113,0.198198198,0.552188552,0.253988788,0.387596899,0.48245614,0.247933884,6,WHITE,CALIFORNIA,3
1829,0.423728814,0.088235294,0.228915663,0.035598706,0.07635468,0.342342342,0.478114478,0.305735231,0.341085271,0.394736842,0.363636364,6,WHITE,CALIFORNIA,3
1830,0.177966102,0.088235294,0.168674699,0,0.044334975,0.036036036,0.074074074,0.118154377,0.317829457,0.087719298,0.429752066,5,WHITE,CALIFORNIA,3
1831,0.398305085,0.107843137,0.337349398,0.537216828,0.113300493,0.414414414,0.548821549,0.576110392,0.271317829,0.394736842,0.214876033,6,WHITE,CALIFORNIA,3
1832,0.279661017,0.12745098,0.43373494,0.029126214,0.389162562,0.576576577,0.383838384,0.264338077,0.19379845,0.254385965,0.198347107,5,WHITE,CALIFORNIA,3
1833,0.313559322,0.156862745,0.186746988,0.401294498,0.100985222,0.225225225,0.585858586,0.505821475,0.255813953,0.271929825,0.181818182,6,WHITE,CALIFORNIA,3
1834,0.279661017,0.303921569,0.072289157,0.045307443,0.137931034,0.117117117,0.060606061,0.233290211,0.449612403,0.271929825,0.876033058,6,RED,CALIFORNIA,2
1835,0.296610169,0.147058824,0.144578313,0.006472492,0.054187192,0.252252252,0.269360269,0.092712376,0.139534884,0.140350877,0.694214876,6,WHITE,CALIFORNIA,3
1837,0.220338983,0.382352941,0.240963855,0.055016181,0.15270936,0.063063063,0.043771044,0.396291505,0.651162791,0.447368421,0.429752066,6,RED,CALIFORNIA,2
1838,0.245762712,0.156862745,0.21686747,0.249190939,0.081280788,0.369369369,0.393939394,0.328589909,0.480620155,0.263157895,0.479338843,6,WHITE,CALIFORNIA,3
1839,0.296610169,0.235294118,0.138554217,0.420711974,0.100985222,0.432432432,0.643097643,0.491159983,0.372093023,0.210526316,0.115702479,5,WHITE,CALIFORNIA,3
1840,0.203389831,0.117647059,0.186746988,0.009708738,0.054187192,0.189189189,0.225589226,0.139715395,0.403100775,0.263157895,0.545454545,6,WHITE,CALIFORNIA,3
1841,0.245762712,0.274509804,0.168674699,0.245954693,0.061576355,0.252252252,0.252525253,0.189736956,0.186046512,0.149122807,0.743801653,6,WHITE,CALIFORNIA,3
1842,0.194915254,0.137254902,0.186746988,0.022653722,0.073891626,0.351351351,0.414141414,0.20784821,0.565891473,0.324561404,0.479338843,5,WHITE,CALIFORNIA,3
1843,0.415254237,0.323529412,0.246987952,0.177993528,0.169950739,0.216216216,0.121212121,0.35316947,0.403100775,0.48245614,0.760330579,7,RED,CALIFORNIA,2
1844,0.211864407,0.343137255,0.192771084,0.262135922,0.081280788,0.153153153,0.336700337,0.198792583,0.434108527,0.096491228,0.809917355,7,WHITE,CALIFORNIA,3
1845,0.245762712,0.107843137,0.204819277,0.009708738,0.032019704,0.189189189,0.296296296,0.176369125,0.395348837,0.307017544,0.512396694,6,WHITE,CALIFORNIA,3
1846,0.296610169,0.156862745,0.174698795,0.01618123,0.068965517,0.324324324,0.306397306,0.236739974,0.364341085,0.421052632,0.347107438,6,WHITE,CALIFORNIA,3
1847,0.508474576,0.421568627,0.114457831,0.080906149,0.177339901,0.063063063,0.080808081,0.486847779,0.395348837,0.315789474,0.41322314,6,RED,CALIFORNIA,2
1849,0.144067797,0.098039216,0.13253012,0.155339806,0.068965517,0.081081081,0.269360269,0.191893057,0.573643411,0.192982456,0.694214876,5,WHITE,CALIFORNIA,3
1850,0.237288136,0.12745098,0.174698795,0.150485437,0.049261084,0.378378378,0.336700337,0.172919362,0.162790698,0.184210526,0.578512397,7,WHITE,CALIFORNIA,3
1852,0.186440678,0.245098039,0.156626506,0.142394822,0.103448276,0.135135135,0.38047138,0.304010349,0.333333333,0.166666667,0.198347107,5,WHITE,CALIFORNIA,3
1854,0.381355932,0.215686275,0.21686747,0.300970874,0.081280788,0.288288288,0.548821549,0.478223372,0.395348837,0.254385965,0.214876033,6,WHITE,CALIFORNIA,3
1856,0.56779661,0.156862745,0.28313253,0.045307443,0.140394089,0.045045045,0.060606061,0.460974558,0.333333333,0.596491228,0.495867769,7,RED,CALIFORNIA,2
1858,0.203389831,0.264705882,0.174698795,0.213592233,0.086206897,0.495495495,0.801346801,0.36610608,0.496124031,0.289473684,0.330578512,6,WHITE,CALIFORNIA,3
1861,0.228813559,0.196078431,0.198795181,0.485436893,0.108374384,0.45045045,0.61952862,0.460974558,0.387596899,0.254385965,0.280991736,6,WHITE,CALIFORNIA,3
1862,0.262711864,0.284313725,0.138554217,0.284789644,0.118226601,0.477477477,0.538720539,0.369555843,0.395348837,0.175438596,0.330578512,5,WHITE,CALIFORNIA,3
1863,0.288135593,0.147058824,0.234939759,0.025889968,0.108374384,0.225225225,0.336700337,0.196205261,0.356589147,0.219298246,0.512396694,6,WHITE,CALIFORNIA,3
1864,0.288135593,0.117647059,0.36746988,0.501618123,0.083743842,0.117117117,0.326599327,0.49978439,0.263565891,0.122807018,0.198347107,6,WHITE,CALIFORNIA,3
1865,0.169491525,0.147058824,0.120481928,0.042071197,0.083743842,0.342342342,0.498316498,0.222078482,0.379844961,0.149122807,0.363636364,6,WHITE,CALIFORNIA,3
1867,0.330508475,0.37254902,0.108433735,0.084142395,0.110837438,0.153153153,0.461279461,0.293661061,0.310077519,0.254385965,0.462809917,6,WHITE,CALIFORNIA,3
1868,0.525423729,0.598039216,0.06626506,0.022653722,0.184729064,0.063063063,0.060606061,0.373868047,0.124031008,0.219298246,0.280991736,5,RED,CALIFORNIA,2
1869,0.211864407,0.18627451,0.174698795,0.372168285,0.086206897,0.522522523,0.63973064,0.461836999,0.325581395,0.157894737,0.132231405,6,WHITE,CALIFORNIA,3
1870,0.237288136,0.480392157,0.012048193,0.045307443,0.261083744,0.045045045,0.033670034,0.406640793,0.511627907,0.412280702,0.247933884,5,RED,CALIFORNIA,2
1871,0.398305085,0.147058824,0.204819277,0.019417476,0.064039409,0.477477477,0.35016835,0.200517464,0.271317829,0.289473684,0.495867769,7,WHITE,CALIFORNIA,3
1872,0.296610169,0.245098039,0.240963855,0.199029126,0.071428571,0.279279279,0.444444444,0.210866753,0.240310078,0.070175439,0.644628099,7,WHITE,CALIFORNIA,3
1873,0.228813559,0.098039216,0.156626506,0.022653722,0.078817734,0.351351351,0.454545455,0.301423027,0.480620155,0.438596491,0.247933884,6,WHITE,CALIFORNIA,3
1875,0.262711864,0.294117647,0.228915663,0.401294498,0.253694581,0.117117117,0.296296296,0.466149202,0.23255814,0.228070175,0.198347107,5,WHITE,CALIFORNIA,3
1877,0.296610169,0.176470588,0.186746988,0.029126214,0.07635468,0.342342342,0.562289562,0.202242346,0.364341085,0.254385965,0.561983471,6,WHITE,CALIFORNIA,3
1878,0.245762712,0.078431373,0.192771084,0.381877023,0.064039409,0.153153153,0.505050505,0.411815438,0.124031008,0.122807018,0.165289256,6,WHITE,CALIFORNIA,3
1879,0.381355932,0.666666667,0.174698795,0.113268608,0.162561576,0.099099099,0.033670034,0.404915912,0.565891473,0.403508772,0.578512397,6,RED,CALIFORNIA,2
1882,0.211864407,0.254901961,0.186746988,0.171521036,0.027093596,0.153153153,0.208754209,0.116429495,0.387596899,0.061403509,0.892561983,7,WHITE,CALIFORNIA,3
1883,0.271186441,0.147058824,0.156626506,0.210355987,0.078817734,0.18018018,0.282828283,0.344113842,0.387596899,0.289473684,0.247933884,6,WHITE,CALIFORNIA,3
1884,0.355932203,0.5,0.096385542,0.035598706,0.137931034,0.018018018,0.033670034,0.391979301,0.542635659,0.614035088,0.41322314,7,RED,CALIFORNIA,2
1885,0.245762712,0.18627451,0.415662651,0.01618123,0.411330049,0.315315315,0.336700337,0.248814144,0.186046512,0.184210526,0.198347107,6,WHITE,CALIFORNIA,3
1887,0.296610169,0.058823529,0.295180723,0.012944984,0.071428571,0.243243243,0.313131313,0.245364381,0.372093023,0.438596491,0.429752066,6,WHITE,CALIFORNIA,3
1888,0.271186441,0.156862745,0.180722892,0.113268608,0.07635468,0.36036036,0.696969697,0.241052178,0.434108527,0.236842105,0.628099174,6,WHITE,CALIFORNIA,3
1889,0.36440678,0.166666667,0.228915663,0.100323625,0.103448276,0.153153153,0.414141414,0.245364381,0.379844961,0.140350877,0.578512397,6,WHITE,CALIFORNIA,3
1890,0.313559322,0.166666667,0.192771084,0.242718447,0.036945813,0.468468468,0.683501684,0.367399741,0.310077519,0.210526316,0.462809917,6,WHITE,CALIFORNIA,3
1891,0.194915254,0.323529412,0.084337349,0.313915858,0.068965517,0.153153153,0.38047138,0.383354894,0.511627907,0.201754386,0.330578512,5,WHITE,CALIFORNIA,3
1893,0.237288136,0.166666667,0.307228916,0.236245955,0.093596059,0.540540541,0.616161616,0.385079776,0.387596899,0.236842105,0.198347107,5,WHITE,CALIFORNIA,3
1898,0.245762712,0.225490196,0.180722892,0.045307443,0.071428571,0.153153153,0.417508418,0.245364381,0.496124031,0.359649123,0.429752066,6,WHITE,CALIFORNIA,3
1899,0.254237288,0.107843137,0.192771084,0.223300971,0.098522167,0.324324324,0.34006734,0.26778784,0.310077519,0.192982456,0.446280992,7,WHITE,CALIFORNIA,3
1900,0.228813559,0.098039216,0.246987952,0.436893204,0.073891626,0.414414414,0.414141414,0.416990082,0.434108527,0.438596491,0.380165289,7,WHITE,CALIFORNIA,3
1901,0.525423729,0.176470588,0.325301205,0.038834951,0.18226601,0.369369369,0.228956229,0.319103062,0.201550388,0.359649123,0.628099174,8,RED,CALIFORNIA,2
1902,0.203389831,0.264705882,0.120481928,0.563106796,0.147783251,0.288288288,0.511784512,0.516170763,0.333333333,0.245614035,0.132231405,6,WHITE,CALIFORNIA,3
1903,0.220338983,0.215686275,0.21686747,0.042071197,0.10591133,0.153153153,0.454545455,0.242345839,0.511627907,0.271929825,0.41322314,6,WHITE,CALIFORNIA,3
1904,0.338983051,0.196078431,0.192771084,0.268608414,0.066502463,0.297297297,0.367003367,0.348857266,0.348837209,0.149122807,0.380165289,7,WHITE,CALIFORNIA,3
1905,0.169491525,0.117647059,0.204819277,0.009708738,0.064039409,0.351351351,0.269360269,0.12160414,0.604651163,0.175438596,0.611570248,5,WHITE,CALIFORNIA,3
1906,0.254237288,0.137254902,0.192771084,0.16828479,0.110837438,0.351351351,0.491582492,0.288486417,0.372093023,0.307017544,0.462809917,6,WHITE,CALIFORNIA,3
1908,0.177966102,0.147058824,0.144578313,0.100323625,0.071428571,0.540540541,0.491582492,0.184562311,0.457364341,0.245614035,0.545454545,7,WHITE,CALIFORNIA,3
1909,0.338983051,0.37254902,0.156626506,0.038834951,0.194581281,0.198198198,0.158249158,0.473911169,0.550387597,0.456140351,0.198347107,6,RED,CALIFORNIA,2
1910,0.186440678,0.176470588,0.192771084,0.100323625,0.049261084,0.423423423,0.585858586,0.129366106,0.333333333,0.105263158,0.661157025,6,WHITE,CALIFORNIA,3
1911,0.220338983,0.205882353,0.144578313,0.080906149,0.068965517,0.27027027,0.2996633,0.099611902,0.139534884,0.385964912,0.760330579,7,WHITE,CALIFORNIA,3
1912,0.169491525,0.147058824,0.186746988,0.090614887,0.086206897,0.306306306,0.511784512,0.123760241,0.364341085,0.131578947,0.67768595,7,WHITE,CALIFORNIA,3
1913,0.203389831,0.196078431,0.343373494,0.009708738,0.083743842,0.441441441,0.28956229,0.126347564,0.348837209,0.122807018,0.578512397,6,WHITE,CALIFORNIA,3
1916,0.347457627,0.098039216,0.198795181,0.01618123,0.0591133,0.171171171,0.222222222,0.21949116,0.310077519,0.140350877,0.41322314,7,WHITE,CALIFORNIA,3
1917,0.288135593,0.068627451,0.228915663,0.01618123,0.071428571,0.153153153,0.35016835,0.197930142,0.364341085,0.184210526,0.512396694,6,WHITE,CALIFORNIA,3
1919,0.220338983,0.205882353,0.126506024,0.289644013,0.078817734,0.315315315,0.38047138,0.26865028,0.209302326,0.105263158,0.484848484,6,WHITE,CALIFORNIA,3
1920,0.237288136,0.225490196,0.168674699,0.022653722,0.064039409,0.243243243,0.34006734,0.053902544,0.217054264,0.157894737,0.859504132,6,WHITE,CALIFORNIA,3
1921,0.372881356,0.264705882,0.198795181,0.055016181,0.165024631,0.09009009,0.138047138,0.382923674,0.426356589,0.51754386,0.495867769,6,RED,CALIFORNIA,2
1922,0.228813559,0.235294118,0.271084337,0.226537217,0.032019704,0.27027027,0.306397306,0.18240621,0.372093023,0.421052632,0.776859504,7,WHITE,CALIFORNIA,3
1923,0.228813559,0.078431373,0.204819277,0.022653722,0.049261084,0.252252252,0.427609428,0.17119448,0.472868217,0.368421053,0.578512397,7,WHITE,CALIFORNIA,3
1925,0.237288136,0.147058824,0.192771084,0.03236246,0.036945813,0.225225225,0.323232323,0.160845192,0.441860465,0.333333333,0.628099174,6,WHITE,CALIFORNIA,3
